******************************************************************
*** Stations. Format:
*** ID;Name;Opening Time;Closing Time;Stop Delay;Street;Town;PostalCode
******************************************************************
1;S1;00:00;23:59;8;235 E Garvey Ave;Monterey Park;CA 91755-1811
2;S2;00:00;23:59;13;1527 Franklin Avenue;Mineola;NY 11501-4827
3;S3;00:00;23:59;5;1065 N Aviation Blvd;Manhattan Beach;CA 90266-621
4;S4;00:00;23:59;12;6112 Enterprise Rd;Summit;MS 39666-7589
5;S5;00:00;23:59;6;255 Butler Ave;Lancaster;PA 17601-6308
6;S6;00:00;23:59;16;845 Dracut Ln;Schaumburg;IL 60173-5927
7;S7;00:00;23:59;11;3252 N 49th St;Pennsauken;NJ 08109-2120
8;S8;00:00;23:59;6;1565 Franklin Avenue;Mineola;NY 11501-4808
9;S9;00:00;23:59;12;753 Stillwater Ave, Ste 5;Bangor;ME 04401-3633
10;S10;00:00;23:59;12;4626 N Harlem Ave;Harwood Heights;IL 60706-4714
11;S11;00:00;23:59;18;9950 W 116th Pl;Overland Park;KS 66210-3103
12;S12;00:00;23:59;5;18214 Via Calma;Rowland Heights;CA 91748-3350
13;S13;00:00;23:59;18;7870 SE 171st Buchanan Pl;Lady Lake;FL 32162-8313
14;S14;00:00;23:59;8;734 Wampler Dr;Charleston;SC 29412-9157
15;S15;00:00;23:59;14;109 Shartom Dr;Augusta;GA 30907-4712
16;S16;00:00;23:59;8;110 W Arrow Hwy;Upland;CA 91786-5238
17;S17;00:00;23:59;10;1001 E Grant St, Unit F1;Santa Ana;CA 92701-8527
18;S18;00:00;23:59;7;721 Ninth Ave;New York;NY 10019-7256
19;S19;00:00;23:59;11;13 Fraternity Row;Gainesville;FL 32603-2174
20;S20;00:00;23:59;15;17403 Harlan D;Yorba Linda;CA 92886-1876
21;S21;00:00;23:59;15;19870 NW 54th Ave;Miami Gardens;FL 33055-1668
22;S22;00:00;23:59;7;1060 Beam Rd;Denver;PA 17517-9746
23;S23;00:00;23:59;7;1700 McHenry Ave, Ste 23;Modesto;CA 95350-4329
24;S24;00:00;23:59;14;5529 Joshua St;Lansing;MI 48911-3960
25;S25;00:00;23:59;20;19991 Santa Maria Ave;Castro Valley;CA 94546-4262
26;S26;00:00;23:59;20;805 SE Broad St;Metter;GA 30439-3932
27;S27;00:00;23:59;7;21710 Lundy Dr;Farmington Hills;MI 48336-4639
28;S28;00:00;23:59;15;4347 W 176th St;Torrance;CA 90504-3127
29;S29;00:00;23:59;20;218 Ash Ave;Ames;IA 50014-7115
30;S30;00:00;23:59;17;1635 Camile Pl;Santa Ana;CA 92703-4401
31;S31;00:00;23:59;15;109 Fountain Oaks Cir, Apt 63;Sacramento;CA 95831-5147
32;S32;00:00;23:59;6;1600 N Wilmot Rd;Tucson;AZ 85712-4456
33;S33;00:00;23:59;9;304 Shamrock Pl;Richardson;TX 75081-3960
34;S34;00:00;23:59;5;121 Spring Garden Dr;Hutto;TX 78634-4015
35;S35;00:00;23:59;8;8141 S East St;Indianapolis;IN 46227-2725
36;S36;00:00;23:59;15;2138 Nimrick Ln;San Jose;CA 95124-6015
37;S37;00:00;23:59;14;12605 Beach Blvd;Stanton;CA 90680-4007
38;S38;00:00;23:59;9;3621 Sterling Woods Dr;Eugene;OR 97408-7201
39;S39;00:00;23:59;12;1900 68th Ave;Greeley;CO 80634-7967
40;S40;00:00;23:59;13;6131 Monterey Rd, Apt 1;Los Angeles;CA 90042-4328
41;S41;00:00;23:59;9;6218 Mershon St;Philadelphia;PA 19149-3014
42;S42;00:00;23:59;9;155 Mineola Boulevard;Mineola;NY 11501-3920
43;S43;00:00;23:59;10;5012 W 163rd St;Stilwell;KS 66085-8243
44;S44;00:00;23:59;13;16502 Trailway Dr;Macomb;MI 48042-5777
45;S45;00:00;23:59;15;20918 State Highway 59;Noel;MO 64854-8278
46;S46;00:00;23:59;19;2044 22nd St;San Pablo;CA 94806-3539
47;S47;00:00;23:59;5;1272 70th St;Brooklyn;NY 11228-1406
48;S48;00:00;23:59;9;632 State St;White Haven;PA 18661-4028
49;S49;00:00;23:59;18;2111 E Belt Line Rd;Richardson;TX 75081-3900
50;S50;00:00;23:59;20;64711 E County Line Rd;Millersburg;IN 46543-9741
******************************************************************
*** Customers. Format:
*** ID;First Name;Last Name;Street;Town;PostalCode
******************************************************************
Route: 1781 Stations: 14, 13, 12, 11, 39, 40, 21, 29, 28, 8, 7, 6, 5, 4, 19, 9 Stops: 14, 13, 11, 39, 40, 7, 9
Route: 1784 Stations: 14, 13, 12, 11, 39, 40, 21, 29, 28, 8, 9, 27, 26 Stops: 14, 13, 11, 39, 21, 28, 8, 26
Route: 1793 Stations: 14, 13, 12, 11, 39, 40, 21, 41, 15 Stops: 14, 13, 39, 15
Route: 1795 Stations: 15, 14, 13 Stops: 15, 14, 13
Route: 1815 Stations: 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 18, 17, 19, 20, 21, 22, 23 Stops: 15, 12, 9, 7, 5, 18, 17, 19, 20, 21, 22, 23
Route: 1817 Stations: 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 19, 20, 21, 22, 23, 29 Stops: 15, 10, 9, 8, 7, 19, 22, 23, 29
Route: 1824 Stations: 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 19, 20, 21, 30, 31, 32, 33, 40 Stops: 15, 12, 11, 9, 8, 5, 19, 20, 31, 33, 40
Route: 1830 Stations: 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 19, 20, 21, 41, 27, 26, 25 Stops: 15, 14, 12, 8, 7, 6, 5, 4, 19, 20, 21, 41, 27, 26, 25
Route: 1840 Stations: 15, 14, 13, 12, 11, 10, 9, 8, 28, 29, 21, 20, 19, 4, 3, 2, 5 Stops: 15, 13, 12, 10, 9, 28, 29, 21, 20, 19, 3, 2, 5
Route: 1842 Stations: 15, 14, 13, 12, 11, 10, 9, 8, 28, 29, 21, 20, 19, 4, 3, 2, 5, 6, 7 Stops: 15, 13, 11, 10, 8, 28, 21, 20, 7
Route: 1843 Stations: 15, 14, 13, 12, 11, 10, 9, 8, 28, 29, 21, 20, 19, 4, 5, 6, 18 Stops: 15, 14, 10, 9, 8, 29, 21, 18
Route: 1844 Stations: 15, 14, 13, 12, 11, 10, 9, 8, 28, 29, 21, 20, 19, 4, 5, 6, 18, 17 Stops: 15, 13, 12, 11, 10, 9, 8, 28, 19, 4, 17
Route: 1846 Stations: 15, 14, 13, 12, 11, 10, 9, 8, 28, 29, 21, 20, 19, 4, 18, 17, 22 Stops: 15, 14, 10, 9, 8, 28, 20, 19, 18, 22
Route: 1858 Stations: 15, 14, 13, 12, 11, 10, 9, 8, 28, 29, 21, 41, 38 Stops: 15, 11, 9, 8, 41, 38
Route: 1871 Stations: 15, 14, 13, 12, 11, 39, 40, 21, 20, 19, 4, 3, 2, 5 Stops: 15, 14, 13, 12, 11, 40, 20, 4, 3, 5
Route: 1896 Stations: 15, 14, 13, 12, 11, 39, 40, 21, 22, 23, 29, 28, 8, 7, 6, 5, 4, 3, 2 Stops: 15, 13, 11, 29, 28, 8, 7, 4, 3, 2
Route: 1902 Stations: 15, 14, 13, 12, 11, 39, 40, 21, 29, 28, 8, 7, 6, 5, 4, 18, 17, 19, 20 Stops: 15, 28, 6, 20
Route: 1906 Stations: 15, 14, 13, 12, 11, 39, 40, 21, 29, 28, 8, 9, 27, 26 Stops: 15, 14, 39, 21, 29, 28, 9, 27, 26
Route: 1926 Stations: 16, 17, 18, 4, 3, 2, 5, 6, 7, 8, 9, 10 Stops: 16, 4, 3, 2, 6, 9, 10
Route: 1930 Stations: 16, 17, 18, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14 Stops: 16, 17, 4, 2, 6, 8, 9, 11, 13, 14
Route: 1940 Stations: 16, 17, 18, 4, 5, 6, 7, 8, 9, 10, 11, 38, 37, 36, 39, 40, 21, 20, 19 Stops: 16, 18, 4, 5, 6, 9, 10, 40, 20, 19
Route: 1953 Stations: 16, 17, 18, 4, 5, 6, 7, 8, 9, 10, 11, 39, 40, 21, 41, 27 Stops: 16, 17, 18, 4, 8, 11, 39, 41, 27
Route: 1961 Stations: 16, 17, 18, 4, 5, 6, 7, 8, 28, 29, 21, 20, 22 Stops: 16, 17, 18, 6, 7, 8, 29, 20, 22
Route: 1975 Stations: 16, 17, 18, 4, 5, 6, 7, 8, 28, 29, 21, 40, 39, 11, 10, 12, 13 Stops: 16, 18, 6, 7, 29, 21, 39, 13
Route: 2046 Stations: 17, 18, 4, 5, 6, 7, 8, 28, 29, 21, 40, 39, 11, 10, 12, 13 Stops: 17, 4, 5, 6, 8, 21, 40, 39, 13
Route: 2048 Stations: 17, 18, 4, 5, 6, 7, 8, 28, 29, 21, 40, 39, 11, 10, 12, 13, 14, 15 Stops: 17, 4, 5, 7, 21, 11, 15
Route: 2052 Stations: 17, 18, 4, 5, 6, 7, 8, 28, 29, 21, 40, 39, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 17, 18, 4, 6, 7, 40, 39, 37, 36, 35
Route: 2062 Stations: 18, 4, 3, 2, 5, 6 Stops: 18, 3, 2, 5, 6
Route: 2064 Stations: 18, 4, 3, 2, 5, 6, 7, 8 Stops: 18, 4, 2, 7, 8
Route: 2068 Stations: 18, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12 Stops: 18, 4, 3, 10, 12
Route: 2071 Stations: 18, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15 Stops: 18, 4, 5, 6, 8, 9, 11, 13, 15
Route: 2074 Stations: 18, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 38, 37, 36 Stops: 18, 4, 5, 6, 7, 8, 10, 11, 12, 14, 37, 36
Route: 2080 Stations: 18, 4, 5, 6, 7, 8, 9, 10, 11, 38, 37, 36, 39, 40, 21, 20, 19 Stops: 18, 5, 6, 7, 9, 11, 38, 37, 39, 40, 21, 19
Route: 2098 Stations: 18, 4, 5, 6, 7, 8, 27, 26, 28, 29, 21 Stops: 18, 4, 7, 26, 29, 21
Route: 2101 Stations: 18, 4, 5, 6, 7, 8, 28, 29, 21, 20, 22 Stops: 18, 4, 5, 6, 22
Route: 2102 Stations: 18, 4, 5, 6, 7, 8, 28, 29, 21, 20, 22, 23 Stops: 18, 6, 8, 28, 21, 22, 23
Route: 2106 Stations: 18, 4, 5, 6, 7, 8, 28, 29, 21, 22, 23, 30, 31, 32 Stops: 18, 5, 7, 21, 23, 30, 31, 32
Route: 2107 Stations: 18, 4, 5, 6, 7, 8, 28, 29, 21, 22, 23, 30, 31, 32, 33 Stops: 18, 4, 5, 32, 33
Route: 2144 Stations: 19, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 38, 37 Stops: 19, 8, 9, 10, 11, 12, 13, 14, 38, 37
Route: 2162 Stations: 19, 4, 5, 6, 7, 8, 9, 10, 11, 39, 40, 21, 30, 31, 32, 33, 41, 42 Stops: 19, 4, 6, 9, 10, 39, 40, 33, 42
Route: 2164 Stations: 19, 4, 5, 6, 7, 8, 9, 10, 11, 39, 40, 21, 41, 27, 26 Stops: 19, 4, 5, 8, 10, 11, 39, 26
Route: 2175 Stations: 19, 4, 5, 6, 7, 8, 28, 29, 21, 22, 23, 30, 31, 32 Stops: 19, 4, 5, 6, 7, 8, 22, 23, 30, 31, 32
Route: 2185 Stations: 19, 4, 5, 6, 7, 8, 28, 29, 21, 40, 39, 11, 10, 12, 13, 14 Stops: 19, 4, 5, 7, 40, 11, 12, 14
Route: 2186 Stations: 19, 4, 5, 6, 7, 8, 28, 29, 21, 40, 39, 11, 10, 12, 13, 14, 15 Stops: 19, 5, 6, 7, 29, 39, 11, 13, 14, 15
Route: 2190 Stations: 19, 4, 5, 6, 7, 8, 28, 29, 21, 40, 39, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 19, 4, 7, 8, 28, 29, 13, 38, 36, 35
Route: 2195 Stations: 19, 4, 5, 6, 7, 8, 28, 29, 21, 41, 18, 17, 16 Stops: 19, 4, 7, 8, 29, 21, 16
Route: 2201 Stations: 19, 20, 21, 22, 23, 29 Stops: 19, 21, 23, 29
Route: 2205 Stations: 19, 20, 21, 22, 23, 29, 28, 8, 7, 6 Stops: 19, 20, 21, 22, 23, 28, 8, 6
Route: 2206 Stations: 19, 20, 21, 22, 23, 29, 28, 8, 7, 6, 5 Stops: 19, 20, 23, 29, 7, 6, 5
Route: 2208 Stations: 19, 20, 21, 22, 23, 29, 28, 8, 7, 6, 5, 4, 3 Stops: 19, 21, 23, 6, 5, 4, 3
Route: 2223 Stations: 19, 20, 21, 29, 28, 8, 9, 10, 11, 12, 13, 14, 38, 37, 36 Stops: 19, 20, 21, 10, 12, 13, 14, 38, 37, 36
Route: 2227 Stations: 19, 20, 21, 29, 28, 8, 9, 10, 11, 39, 27 Stops: 19, 20, 21, 8, 27
Route: 2259 Stations: 19, 20, 21, 40, 39, 11, 10, 9, 8, 28, 12, 13, 14, 15 Stops: 19, 39, 11, 10, 28, 13, 14, 15
Route: 2274 Stations: 20, 19, 4, 3, 2, 5, 6, 7, 8 Stops: 20, 6, 8
Route: 2280 Stations: 20, 19, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14 Stops: 20, 19, 4, 3, 2, 5, 7, 12, 14
Route: 2299 Stations: 20, 19, 4, 5, 6, 7, 8, 9, 10, 11, 39, 40, 21, 30, 31, 32, 33, 41 Stops: 20, 4, 7, 9, 39, 41
Route: 2308 Stations: 20, 19, 4, 5, 6, 7, 8, 27, 26, 28, 29, 21, 22, 23 Stops: 20, 19, 4, 5, 8, 27, 29, 23
Route: 2316 Stations: 20, 19, 4, 5, 6, 7, 8, 28, 29, 21, 30, 31, 32, 33, 40, 39 Stops: 20, 19, 21, 30, 32, 39
Route: 2322 Stations: 20, 19, 4, 5, 6, 7, 8, 28, 29, 21, 40, 39, 11, 10, 12, 13, 14 Stops: 20, 19, 4, 5, 6, 28, 29, 40, 39, 10, 13, 14
Route: 2346 Stations: 20, 21, 22, 23, 29, 28, 8, 7, 6, 5, 4, 3, 2, 1 Stops: 20, 22, 23, 6, 4, 3, 2, 1
Route: 2347 Stations: 20, 21, 29, 28, 8, 7, 6, 5, 4, 3, 2, 18 Stops: 20, 21, 28, 8, 7, 2, 18
Route: 2361 Stations: 20, 21, 29, 28, 8, 9, 10, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 20, 29, 8, 10, 11, 12, 13, 37, 36, 35
Route: 2376 Stations: 20, 21, 30, 31, 32, 33, 40, 39, 11, 10, 9 Stops: 20, 30, 32, 33, 40, 9
Route: 2401 Stations: 20, 21, 40, 39, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 20, 40, 39, 37, 35
Route: 2409 Stations: 21, 20, 19, 4, 3, 2, 1 Stops: 21, 20, 19, 4, 3, 1
Route: 2419 Stations: 21, 20, 19, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14 Stops: 21, 20, 19, 2, 5, 9, 11, 12, 14
Route: 2426 Stations: 21, 20, 19, 4, 5, 6, 7, 8, 9, 10, 11, 38, 37, 36, 39, 40 Stops: 21, 6, 7, 8, 10, 11, 39, 40
Route: 2429 Stations: 21, 20, 19, 4, 5, 6, 7, 8, 9, 10, 11, 39, 27, 26, 25 Stops: 21, 20, 19, 4, 5, 6, 7, 9, 11, 39, 26, 25
Route: 2435 Stations: 21, 20, 19, 4, 18, 17, 22 Stops: 21, 20, 4, 18, 22
Route: 2440 Stations: 21, 22, 23, 29, 28, 8 Stops: 21, 22, 29, 28, 8
Route: 2448 Stations: 21, 29, 28, 8, 7, 6, 5, 4, 3, 2, 18 Stops: 21, 29, 6, 5, 3, 18
Route: 2450 Stations: 21, 29, 28, 8, 7, 6, 5, 4, 3, 2, 18, 17, 16 Stops: 21, 7, 6, 3, 16
Route: 2481 Stations: 21, 30, 31, 32, 33, 40, 39, 11, 10, 9, 8, 7, 6 Stops: 21, 31, 33, 40, 39, 7, 6
Route: 2504 Stations: 21, 40, 39, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 21, 40, 12, 13, 38, 36, 35
Route: 2517 Stations: 22, 21, 20, 19, 4, 3, 2, 5, 6, 7, 8 Stops: 22, 4, 3, 5, 6, 7, 8
Route: 2519 Stations: 22, 21, 20, 19, 4, 3, 2, 5, 6, 7, 8, 9, 10 Stops: 22, 21, 20, 3, 2, 5, 6, 10
Route: 2539 Stations: 22, 21, 20, 19, 4, 18, 17, 29 Stops: 22, 21, 20, 19, 4, 18, 17, 29
Route: 2542 Stations: 22, 21, 20, 19, 4, 18, 17, 29, 28, 8, 7 Stops: 22, 17, 29, 28, 8, 7
Route: 2543 Stations: 22, 21, 20, 19, 4, 18, 17, 29, 28, 8, 7, 6 Stops: 22, 21, 29, 28, 8, 7, 6
Route: 2557 Stations: 22, 21, 29, 28, 8, 9, 10, 11, 38, 37, 36, 39, 40 Stops: 22, 21, 8, 10, 11, 36, 40
Route: 2569 Stations: 22, 21, 30, 31, 32, 33, 40, 39, 11, 10 Stops: 22, 21, 30, 32, 40, 39, 11, 10
Route: 2571 Stations: 22, 21, 30, 31, 32, 33, 40, 39, 11, 10, 9, 8 Stops: 22, 21, 33, 40, 10, 9, 8
Route: 2610 Stations: 23, 22, 21, 20, 19, 4, 3, 2, 5, 6 Stops: 23, 21, 20, 19, 3, 6
Route: 2641 Stations: 23, 22, 21, 29, 28, 8, 7, 6, 9, 10 Stops: 23, 29, 28, 8, 6, 9, 10
Route: 2655 Stations: 23, 22, 21, 29, 28, 8, 9, 10, 11, 39, 27, 26, 25 Stops: 23, 21, 29, 10, 11, 27, 26, 25
Route: 2656 Stations: 23, 22, 21, 29, 28, 8, 27, 26, 30 Stops: 23, 22, 21, 29, 26, 30
Route: 2659 Stations: 23, 22, 21, 29, 28, 8, 27, 26, 30, 31, 32, 33 Stops: 23, 22, 21, 29, 28, 26, 30, 33
Route: 2660 Stations: 23, 22, 21, 29, 28, 8, 27, 26, 30, 31, 32, 33, 34 Stops: 23, 29, 28, 26, 31, 33, 34
Route: 2661 Stations: 23, 22, 21, 30, 31, 32, 33, 40 Stops: 23, 21, 31, 40
Route: 2666 Stations: 23, 22, 21, 30, 31, 32, 33, 40, 39, 11, 10, 9, 8 Stops: 23, 22, 21, 30, 32, 33, 40, 39, 10, 8
Route: 2694 Stations: 23, 22, 21, 41, 24 Stops: 23, 22, 21, 41, 24
Route: 2695 Stations: 24, 23 Stops: 24, 23
Route: 2702 Stations: 24, 23, 22, 21, 20, 19, 4, 3, 2 Stops: 24, 23, 21, 20, 4, 3, 2
Route: 2712 Stations: 24, 23, 22, 21, 20, 19, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13 Stops: 24, 23, 20, 4, 3, 2, 7, 10, 13
Route: 2717 Stations: 24, 23, 22, 21, 20, 19, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 38, 37, 36 Stops: 24, 21, 4, 5, 6, 7, 8, 10, 11, 14, 38, 36
Route: 2720 Stations: 24, 23, 22, 21, 20, 19, 4, 5, 6, 7, 8, 9, 10, 11, 38, 37, 36, 39, 40 Stops: 24, 22, 21, 19, 6, 8, 9, 10, 11, 37, 36, 39, 40
Route: 2731 Stations: 24, 23, 22, 21, 20, 19, 4, 18, 17, 29, 28, 8 Stops: 24, 23, 22, 20, 18, 17, 8
Route: 2744 Stations: 24, 23, 22, 21, 29, 28, 8, 9, 10, 11, 12, 13, 14, 38, 37, 36 Stops: 24, 23, 8, 9, 11, 37, 36
Route: 2751 Stations: 24, 23, 22, 21, 29, 28, 8, 27, 26, 30 Stops: 24, 29, 28, 8, 27, 30
Route: 2752 Stations: 24, 23, 22, 21, 29, 28, 8, 27, 26, 30, 31 Stops: 24, 23, 21, 29, 28, 27, 31
Route: 2789 Stations: 25, 26 Stops: 25, 26
Route: 2792 Stations: 25, 26, 27, 8, 7 Stops: 25, 26, 27, 8, 7
Route: 2806 Stations: 25, 26, 27, 8, 7, 6, 5, 4, 18, 17, 19, 20, 21, 22, 23 Stops: 25, 26, 6, 17, 19, 21, 22, 23
Route: 2810 Stations: 25, 26, 27, 8, 7, 6, 5, 4, 19, 20, 21, 29, 30 Stops: 25, 27, 8, 5, 20, 21, 29, 30
Route: 2817 Stations: 25, 26, 27, 8, 7, 6, 5, 4, 19, 20, 21, 30, 31, 32, 33, 40, 39, 11 Stops: 25, 27, 7, 6, 4, 19, 20, 30, 31, 33, 39, 11
Route: 2830 Stations: 25, 26, 27, 8, 7, 6, 5, 4, 19, 20, 21, 41, 9 Stops: 25, 8, 7, 6, 5, 4, 19, 20, 9
Route: 2838 Stations: 25, 26, 27, 8, 9, 10, 11, 12, 13, 14, 38, 37 Stops: 25, 26, 27, 8, 37
Route: 2840 Stations: 25, 26, 27, 8, 9, 10, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 25, 9, 12, 13, 38, 35
Route: 2854 Stations: 25, 26, 27, 8, 9, 10, 11, 39, 40, 21, 20, 19, 4, 5, 6, 18, 17 Stops: 25, 26, 27, 10, 11, 21, 6, 18, 17
Route: 2860 Stations: 25, 26, 27, 8, 9, 10, 11, 39, 40, 21, 22, 23, 29, 28 Stops: 25, 8, 11, 40, 29, 28
Route: 2884 Stations: 26, 27, 8, 7, 6, 5, 4, 18, 17, 19, 20 Stops: 26, 27, 7, 5, 4, 17, 19, 20
Route: 2886 Stations: 26, 27, 8, 7, 6, 5, 4, 18, 17, 19, 20, 21, 22 Stops: 26, 7, 6, 5, 4, 21, 22
Route: 2888 Stations: 26, 27, 8, 7, 6, 5, 4, 18, 17, 19, 20, 21, 22, 23, 24 Stops: 26, 27, 7, 6, 5, 4, 18, 23, 24
Route: 2890 Stations: 26, 27, 8, 7, 6, 5, 4, 19, 20, 21, 22, 23, 29, 28 Stops: 26, 27, 8, 5, 19, 22, 28
Route: 2904 Stations: 26, 27, 8, 7, 6, 5, 4, 19, 20, 21, 40, 39, 11, 10, 12, 13, 14, 15 Stops: 26, 8, 7, 6, 20, 21, 39, 10, 14, 15
Route: 2912 Stations: 26, 27, 8, 7, 6, 5, 4, 19, 20, 21, 41, 9, 10 Stops: 26, 6, 5, 21, 41, 10
Route: 2914 Stations: 26, 27, 8, 7, 6, 5, 4, 19, 20, 21, 41, 9, 10, 11, 12 Stops: 26, 27, 8, 6, 41, 10, 11, 12
Route: 2921 Stations: 26, 27, 8, 9, 10, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 26, 27, 9, 10, 11, 13, 14, 38, 36, 35
Route: 2922 Stations: 26, 27, 8, 9, 10, 11, 38, 37, 36, 39 Stops: 26, 10, 37, 39
Route: 2923 Stations: 26, 27, 8, 9, 10, 11, 38, 37, 36, 39, 40 Stops: 26, 27, 9, 10, 37, 39, 40
Route: 2924 Stations: 26, 27, 8, 9, 10, 11, 38, 37, 36, 39, 40, 21 Stops: 26, 8, 10, 11, 39, 40, 21
Route: 2926 Stations: 26, 27, 8, 9, 10, 11, 38, 37, 36, 39, 40, 21, 20, 19 Stops: 26, 27, 8, 10, 38, 39, 40, 21, 19
Route: 2931 Stations: 26, 27, 8, 9, 10, 11, 39, 40, 21, 20, 19, 4, 3, 2, 5 Stops: 26, 9, 10, 11, 4, 2, 5
Route: 2936 Stations: 26, 27, 8, 9, 10, 11, 39, 40, 21, 20, 19, 4, 5, 6, 18, 17, 16 Stops: 26, 27, 10, 39, 40, 20, 19, 6, 18, 16
Route: 2947 Stations: 26, 27, 8, 9, 10, 11, 39, 40, 21, 30, 31, 32, 33, 41 Stops: 26, 27, 8, 40, 30, 31, 32, 41
Route: 2954 Stations: 27, 8, 7, 6, 5 Stops: 27, 8, 5
Route: 2959 Stations: 27, 8, 7, 6, 5, 4, 3, 2, 18 Stops: 27, 6, 4, 3, 2, 18
Route: 2964 Stations: 27, 8, 7, 6, 5, 4, 18, 17, 19, 20, 21 Stops: 27, 8, 4, 18, 17, 19, 20, 21
Route: 2977 Stations: 27, 8, 7, 6, 5, 4, 19, 20, 21, 30, 31, 32, 33, 40, 39, 11 Stops: 27, 8, 7, 5, 4, 21, 31, 32, 33, 40, 11
Route: 3021 Stations: 27, 8, 9, 10, 11, 39, 40, 21, 29, 30 Stops: 27, 11, 39, 40, 29, 30
Route: 3024 Stations: 27, 8, 9, 10, 11, 39, 40, 21, 29, 30, 31, 32, 33 Stops: 27, 8, 11, 39, 33
Route: 3032 Stations: 28, 8 Stops: 28, 8
Route: 3046 Stations: 28, 8, 7, 6, 5, 4, 18, 17, 19, 20, 21, 22 Stops: 28, 8, 7, 6, 5, 4, 18, 22
Route: 3048 Stations: 28, 8, 7, 6, 5, 4, 18, 17, 19, 20, 21, 22, 23, 24 Stops: 28, 8, 4, 17, 19, 20, 21, 23, 24
Route: 3058 Stations: 28, 8, 7, 6, 5, 4, 19, 20, 21, 30, 31, 32, 33, 40, 39, 11, 10 Stops: 28, 8, 6, 4, 19, 33, 11, 10
Route: 3062 Stations: 28, 8, 7, 6, 5, 4, 19, 20, 21, 40, 39, 11, 10, 12, 13, 14 Stops: 28, 7, 5, 10, 14
Route: 3071 Stations: 28, 8, 7, 6, 5, 4, 19, 20, 21, 41, 9, 10 Stops: 28, 7, 6, 19, 20, 21, 41, 9, 10
Route: 3104 Stations: 28, 8, 9, 10, 11, 39, 40, 21, 30, 31, 32, 33, 34 Stops: 28, 9, 10, 11, 40, 31, 32, 34
Route: 3105 Stations: 28, 8, 9, 10, 11, 39, 40, 21, 30, 31, 32, 33, 41 Stops: 28, 9, 10, 32, 41
Route: 3115 Stations: 28, 8, 27, 26, 29, 21, 20, 19, 4, 3 Stops: 28, 27, 26, 29, 19, 3
Route: 3139 Stations: 28, 29, 21, 20, 19, 4, 5, 6, 7, 8, 27, 26, 18, 17 Stops: 28, 29, 20, 19, 6, 7, 18, 17
Route: 3141 Stations: 28, 29, 21, 20, 19, 4, 18, 17, 22 Stops: 28, 20, 19, 18, 17, 22
Route: 3142 Stations: 28, 29, 21, 20, 19, 4, 18, 17, 22, 23 Stops: 28, 29, 21, 17, 23
Route: 3153 Stations: 28, 29, 21, 30, 31, 32, 33, 40, 39, 11, 10, 9 Stops: 28, 30, 31, 33, 40, 39, 10, 9
Route: 3160 Stations: 28, 29, 21, 30, 31, 32, 33, 40, 39, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2 Stops: 28, 30, 31, 32, 33, 40, 39, 11, 8, 7, 6, 2
Route: 3178 Stations: 28, 29, 21, 40, 39, 11, 38, 37, 36, 41 Stops: 28, 29, 39, 38, 37, 41
Route: 3179 Stations: 28, 29, 21, 40, 39, 11, 38, 37, 36, 41, 42 Stops: 28, 21, 40, 39, 11, 38, 37, 36, 42
Route: 3186 Stations: 29, 21, 20, 19, 4, 3, 2, 1 Stops: 29, 21, 20, 19, 4, 3, 2, 1
Route: 3198 Stations: 29, 21, 20, 19, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 38 Stops: 29, 19, 4, 7, 8, 9, 10, 13, 38
Route: 3207 Stations: 29, 21, 20, 19, 4, 5, 6, 7, 8, 27, 26, 28 Stops: 29, 20, 19, 5, 27, 28
Route: 3209 Stations: 29, 21, 20, 19, 4, 5, 6, 7, 8, 18, 17 Stops: 29, 21, 19, 5, 6, 7, 18, 17
Route: 3211 Stations: 29, 21, 20, 19, 4, 18, 17, 22 Stops: 29, 20, 19, 22
Route: 3217 Stations: 29, 21, 22, 23, 30, 31, 32, 33 Stops: 29, 22, 30, 31, 32, 33
Route: 3221 Stations: 29, 21, 30, 31, 32, 33, 40, 39, 11 Stops: 29, 30, 32, 33, 11
